#timestamp	roof °C	floor °C	table °C	outdoor °C	heater °C
1139710721	20.94	17.75	20.88	-11.19	42.81
1139710725	20.94	17.81	20.88	-11.19	42.81
1139710729	20.94	17.81	20.88	-11.19	42.81
1139710733	20.94	17.81	20.94	-11.19	42.75
1139710737	20.94	17.81	20.88	-11.19	42.75
1139710741	20.94	17.81	20.94	-11.19	42.75
1139710745	20.94	17.88	20.88	-11.19	42.75
1139710749	20.94	17.88	20.94	-11.19	42.75
1139710753	20.94	17.81	20.88	-11.19	42.81
1139710757	20.94	17.81	20.88	-11.19	42.75
1139710761	20.94	17.81	20.88	-11.19	42.75
1139710767	21.00	17.81	20.88	-11.19	42.75
1139710771	20.94	17.75	20.88	-11.19	42.75
1139710775	20.94	17.75	20.94	-11.19	42.75
1139710779	21.00	17.75	20.88	-11.19	42.81
1139710783	20.94	17.69	20.88	-11.19	42.81
1139710787	20.94	17.69	20.88	-11.19	42.81
1139710791	20.94	17.69	20.88	-11.19	42.88
1139710795	20.94	17.69	20.88	-11.25	42.88
1139710799	20.94	17.69	20.88	-11.25	42.88
1139710803	20.94	17.69	20.88	-11.25	42.88
1139710807	20.94	17.75	20.88	-11.25	42.88
1139710811	20.94	17.75	20.88	-11.25	42.94
1139710815	20.94	17.69	20.88	-11.19	42.94
1139710820	20.94	17.75	20.88	-11.25	42.88
1139710824	20.94	17.81	20.88	-11.19	42.94
1139710828	20.94	17.75	20.88	-11.25	42.88
1139710832	20.94	17.81	20.88	-11.25	42.88
1139710836	20.94	17.81	20.88	-11.25	42.88
1139710840	20.94	17.75	20.88	-11.25	42.88
1139710845	20.94	17.69	20.88	-11.25	42.88
1139710849	20.94	17.62	20.88	-11.25	42.88
1139710853	20.88	17.62	20.88	-11.25	42.88
1139710857	20.94	17.69	20.88	-11.25	42.88
1139710861	20.94	17.69	20.94	-11.25	42.81
1139710865	20.94	17.69	20.88	-11.31	42.81
1139710869	20.94	17.62	20.88	-11.25	42.81
1139710873	20.94	17.69	20.88	-11.25	42.81
1139710877	20.94	17.69	20.88	-11.25	42.75
1139710881	20.94	17.69	20.88	-11.31	42.75
1139710885	20.94	17.69	20.88	-11.31	42.75
1139710890	20.94	17.69	20.88	-11.31	42.75
1139710894	20.94	17.62	20.88	-11.31	42.69
1139710898	20.94	17.62	20.88	-11.31	42.69
1139710902	20.94	17.69	20.88	-11.31	42.75
1139710906	20.94	17.62	20.88	-11.31	42.69
1139710910	20.94	17.69	20.88	-11.31	42.75
1139710915	20.94	17.75	20.88	-11.31	42.75
1139710919	20.94	17.75	20.88	-11.31	42.81
1139710923	20.94	17.75	20.88	-11.31	42.81
1139710927	20.94	17.75	20.88	-11.31	42.81
1139710931	20.94	17.69	20.88	-11.31	42.81
1139710935	20.94	17.69	20.88	-11.31	42.88
1139710939	20.94	17.69	20.88	-11.31	42.81
1139710943	20.94	17.62	20.88	-11.31	42.81
1139710947	20.94	17.69	20.88	-11.31	42.88
1139710952	20.94	17.69	20.88	-11.31	42.88
1139710956	20.94	17.69	20.88	-11.31	42.88
1139710960	20.94	17.62	20.88	-11.25	42.88
1139710964	20.94	17.62	20.88	-11.25	42.81
1139710968	20.94	17.62	20.88	-11.31	42.88
1139710972	20.94	17.69	20.88	-11.25	42.88
1139710976	20.94	17.69	20.88	-11.25	42.88
1139710980	20.94	17.62	20.88	-11.31	42.88
1139710984	20.94	17.69	20.88	-11.31	42.88
1139710989	20.94	17.69	20.88	-11.31	42.81
1139710993	20.94	17.69	20.88	-11.25	42.88
1139710997	20.94	17.69	20.88	-11.25	42.88
1139711001	20.94	17.75	20.88	-11.25	42.81
1139711005	20.94	17.75	20.88	-11.31	42.81
1139711009	20.94	17.75	20.88	-11.31	42.88
1139711014	20.94	17.81	20.88	-11.31	42.88
1139711018	20.94	17.75	20.88	-11.25	42.88
1139711022	20.94	17.81	20.88	-11.31	42.88
1139711026	20.94	17.81	20.88	-11.31	42.88
1139711030	20.94	17.81	20.88	-11.25	42.88
1139711034	20.94	17.81	20.88	-11.25	42.88
1139711038	20.94	17.81	20.88	-11.25	42.88
1139711042	20.94	17.81	20.88	-11.25	42.81
1139711046	20.94	17.75	20.88	-11.25	42.81
1139711050	20.94	17.75	20.88	-11.25	42.81
1139711054	20.94	17.75	20.88	-11.31	42.75
1139711058	20.94	17.69	20.88	-11.31	42.75
1139711062	20.94	17.69	20.88	-11.31	42.81
1139711067	20.94	17.69	20.88	-11.31	42.81
1139711071	20.94	17.62	20.88	-11.31	42.81
1139711075	20.94	17.62	20.88	-11.25	42.81
1139711079	20.88	17.69	20.88	-11.31	42.81
1139711083	20.88	17.69	20.94	-11.31	42.81
1139711087	20.88	17.75	20.88	-11.31	42.88
1139711091	20.94	17.75	20.94	-11.31	42.81
1139711095	20.94	17.75	20.88	-11.31	42.81
1139711099	20.94	17.81	20.88	-11.25	42.81
1139711103	20.88	17.81	20.88	-11.31	42.81
1139711107	20.88	17.81	20.88	-11.25	42.81
1139711111	20.88	17.81	20.88	-11.25	42.88
1139711116	20.88	17.75	20.88	-11.31	42.88
1139711120	20.88	17.75	20.88	-11.25	42.81
1139711124	20.88	17.75	20.88	-11.25	42.81
1139711128	20.88	17.81	20.88	-11.25	42.81
1139711132	20.94	17.81	20.88	-11.25	42.81
1139711136	20.94	17.88	20.88	-11.25	42.81
1139711141	20.94	17.88	20.88	-11.25	42.81
1139711145	20.94	17.88	20.88	-11.31	42.81
1139711149	20.88	17.88	20.88	-11.25	42.88
1139711153	20.88	17.81	20.88	-11.25	42.88
1139711157	20.94	17.81	20.88	-11.25	42.88
1139711161	20.94	17.81	20.88	-11.25	42.88
1139711165	20.94	17.81	20.94	-11.25	42.88
1139711169	20.88	17.81	20.88	-11.25	42.88
1139711173	20.94	17.75	20.88	-11.25	42.81
1139711177	20.94	17.69	20.88	-11.25	42.81
1139711181	20.94	17.69	20.88	-11.25	42.75
1139711185	20.94	17.69	20.94	-11.25	42.69
1139711189	20.94	17.69	20.88	-11.25	42.62
1139711194	20.94	17.69	20.88	-11.25	42.62
1139711198	20.94	17.69	20.88	-11.25	42.62
1139711203	20.94	17.62	20.88	-11.31	42.69
1139711207	20.94	17.62	20.88	-11.31	42.69
1139711211	20.94	17.62	20.88	-11.25	42.69
1139711215	20.94	17.62	20.88	-11.31	42.69
1139711219	20.94	17.62	20.88	-11.31	42.69
1139711223	20.94	17.62	20.88	-11.31	42.69
1139711227	20.94	17.62	20.88	-11.31	42.69
1139711231	20.94	17.69	20.88	-11.31	42.69
1139711236	20.94	17.69	20.88	-11.31	42.69
1139711240	20.94	17.69	20.88	-11.31	42.62
1139711244	20.94	17.75	20.88	-11.31	42.62
1139711248	20.94	17.69	20.88	-11.38	42.69
1139711252	20.94	17.69	20.88	-11.38	42.69
1139711256	20.94	17.69	20.88	-11.31	42.62
1139711261	20.94	17.69	20.88	-11.38	42.62
1139711265	20.94	17.62	20.88	-11.31	42.62
1139711270	20.94	17.62	20.88	-11.31	42.56
1139711274	20.94	17.62	20.88	-11.38	42.56
1139711278	20.94	17.62	20.88	-11.38	42.56
1139711282	20.94	17.62	20.88	-11.38	42.56
1139711286	20.94	17.69	20.88	-11.38	42.56
1139711290	20.88	17.69	20.88	-11.38	42.56
1139711294	20.94	17.75	20.88	-11.38	42.56
1139711298	20.88	17.75	20.88	-11.38	42.62
1139711302	20.88	17.75	20.88	-11.38	42.69
1139711306	20.88	17.75	20.88	-11.38	42.69
1139711310	20.94	17.81	20.88	-11.38	42.69
1139711314	20.94	17.81	20.88	-11.38	42.69
1139711318	20.94	17.81	20.88	-11.38	42.75
1139711322	20.94	17.81	20.88	-11.38	42.75
1139711327	20.94	17.81	20.88	-11.38	42.75
1139711331	20.88	17.81	20.88	-11.38	42.81
1139711335	20.94	17.81	20.88	-11.38	42.81
1139711340	20.94	17.75	20.88	-11.38	42.81
1139711344	20.88	17.75	20.88	-11.38	42.81
1139711348	20.94	17.81	20.88	-11.38	42.81
1139711352	20.94	17.81	20.88	-11.38	42.81
1139711356	20.94	17.75	20.88	-11.38	42.81
1139711360	20.94	17.75	20.88	-11.38	42.75
1139711364	20.94	17.81	20.88	-11.38	42.75
1139711368	20.94	17.81	20.88	-11.38	42.75
1139711372	20.94	17.75	20.88	-11.38	42.75
1139711376	20.94	17.75	20.88	-11.38	42.75
1139711380	20.94	17.75	20.88	-11.38	42.81
1139711384	20.94	17.75	20.88	-11.38	42.81
1139711388	20.94	17.75	20.88	-11.44	42.75
1139711393	20.94	17.75	20.88	-11.38	42.75
1139711397	20.94	17.75	20.88	-11.38	42.69
1139711401	20.94	17.75	20.88	-11.38	42.69
1139711405	20.94	17.75	20.88	-11.38	42.62
1139711409	20.94	17.69	20.88	-11.38	42.69
1139711413	20.94	17.69	20.88	-11.38	42.62
1139711417	20.94	17.69	20.88	-11.38	42.62
1139711421	20.94	17.75	20.88	-11.38	42.69
1139711425	20.94	17.75	20.88	-11.38	42.69
1139711429	20.88	17.69	20.88	-11.38	42.75
1139711433	20.94	17.75	20.88	-11.38	42.75
1139711437	20.94	17.75	20.88	-11.38	42.81
1139711441	20.94	17.75	20.88	-11.31	42.88
1139711445	20.88	17.75	20.88	-11.38	42.88
1139711449	20.88	17.75	20.88	-11.31	42.94
1139711454	20.88	17.75	20.88	-11.31	42.94
1139711458	20.88	17.75	20.88	-11.31	43.00
1139711463	20.94	17.81	20.88	-11.38	42.94
1139711467	20.94	17.81	20.88	-11.38	42.88
1139711471	20.94	17.81	20.88	-11.31	42.88
1139711475	20.94	17.75	20.88	-11.31	42.88
1139711479	20.88	17.75	20.88	-11.31	42.88
1139711483	20.94	17.69	20.88	-11.31	42.81
1139711487	20.94	17.75	20.88	-11.31	42.88
1139711491	20.94	17.75	20.88	-11.31	42.88
1139711495	20.94	17.81	20.88	-11.31	42.88
1139711499	20.94	17.75	20.88	-11.31	42.88
1139711503	20.94	17.75	20.88	-11.31	42.88
1139711507	20.94	17.75	20.88	-11.25	42.88
1139711511	20.94	17.81	20.88	-11.31	42.81
1139711516	20.94	17.81	20.88	-11.31	42.81
1139711520	20.94	17.75	20.88	-11.31	42.81
1139711524	20.94	17.75	20.88	-11.25	42.81
1139711528	20.94	17.75	20.88	-11.25	42.81
1139711533	20.94	17.69	20.88	-11.25	42.75
1139711537	20.94	17.69	20.88	-11.25	42.81
1139711541	20.94	17.69	20.88	-11.25	42.81
1139711545	20.94	17.69	20.88	-11.25	42.88
1139711549	20.94	17.62	20.88	-11.25	42.88
1139711553	20.94	17.69	20.88	-11.19	42.81
1139711557	20.94	17.62	20.88	-11.19	42.88
1139711561	20.94	17.69	20.88	-11.19	42.88
1139711565	20.94	17.69	20.88	-11.19	42.88
1139711569	20.94	17.75	20.88	-11.19	42.88
1139711573	20.94	17.69	20.88	-11.19	42.88
1139711578	20.94	17.69	20.88	-11.19	42.88
1139711582	20.94	17.69	20.88	-11.19	42.88
1139711586	20.94	17.69	20.88	-11.19	42.88
1139711590	21.00	17.69	20.88	-11.19	42.88
1139711594	20.94	17.69	20.88	-11.19	42.88
1139711599	21.00	17.62	20.88	-11.19	42.88
1139711603	21.00	17.69	20.88	-11.19	42.88
1139711607	21.00	17.75	20.88	-11.19	42.88
1139711611	21.00	17.75	20.88	-11.19	42.88
1139711615	21.00	17.81	20.88	-11.19	42.88
1139711619	20.94	17.81	20.88	-11.19	42.88
1139711623	21.00	17.81	20.88	-11.19	42.81
1139711627	21.00	17.81	20.88	-11.19	42.81
1139711631	20.94	17.75	20.88	-11.19	42.81
1139711635	20.94	17.75	20.88	-11.19	42.81
1139711640	20.94	17.75	20.88	-11.19	42.88
1139711644	20.94	17.69	20.88	-11.19	42.81
1139711648	20.94	17.69	20.88	-11.19	42.81
1139711652	20.94	17.69	20.88	-11.12	42.88
1139711656	20.94	17.69	20.88	-11.19	42.88
1139711660	20.94	17.69	20.88	-11.19	42.88
1139711664	20.94	17.69	20.88	-11.12	42.88
1139711668	20.94	17.69	20.88	-11.19	42.88
1139711674	21.00	17.62	20.88	-11.19	42.88
1139711678	20.94	17.75	20.88	-11.19	42.88
1139711682	20.94	17.69	20.88	-11.19	42.88
1139711686	21.00	17.69	20.88	-11.19	42.88
1139711690	20.94	17.69	20.88	-11.12	42.88
1139711694	20.94	17.69	20.88	-11.12	42.88
1139711698	20.94	17.62	20.88	-11.12	42.88
1139711703	20.94	17.69	20.88	-11.12	42.88
1139711707	20.94	17.62	20.88	-11.12	42.88
1139711711	20.94	17.62	20.88	-11.12	42.88
1139711715	20.94	17.62	20.88	-11.12	42.94
1139711719	20.94	17.62	20.88	-11.12	42.94
1139711724	20.94	17.62	20.88	-11.12	42.88
1139711728	20.94	17.62	20.88	-11.12	42.88
1139711732	20.94	17.69	20.88	-11.12	42.88
1139711736	20.94	17.69	20.88	-11.12	42.94
1139711740	20.94	17.69	20.88	-11.12	42.88
1139711744	20.94	17.69	20.88	-11.12	42.94
1139711748	20.94	17.75	20.88	-11.12	42.88
1139711752	20.94	17.75	20.88	-11.12	42.88
1139711756	20.94	17.75	20.88	-11.12	42.88
1139711760	20.94	17.75	20.88	-11.12	42.81
1139711765	20.94	17.75	20.88	-11.12	42.81
1139711769	20.94	17.75	20.88	-11.12	42.88
1139711773	20.94	17.75	20.88	-11.12	42.88
1139711777	20.94	17.75	20.88	-11.12	42.88
1139711781	21.00	17.75	20.88	-11.12	42.88
1139711785	20.94	17.75	20.88	-11.12	42.88
1139711790	20.94	17.75	20.88	-11.12	42.88
1139711794	20.94	17.75	20.88	-11.12	42.88
1139711798	20.94	17.81	20.88	-11.12	42.88
1139711802	20.94	17.75	20.88	-11.12	42.81
1139711806	20.94	17.81	20.88	-11.12	42.81
1139711810	21.00	17.75	20.88	-11.12	42.75
1139711814	21.00	17.75	20.88	-11.12	42.75
1139711818	21.00	17.69	20.88	-11.12	42.75
1139711822	21.00	17.69	20.88	-11.12	42.75
1139711827	21.00	17.69	20.88	-11.19	42.75
1139711831	20.94	17.69	20.88	-11.12	42.75
1139711835	20.94	17.69	20.88	-11.12	42.81
1139711839	21.00	17.62	20.88	-11.12	42.81
1139711843	20.94	17.62	20.88	-11.12	42.81
1139711847	20.94	17.62	20.88	-11.12	42.81
1139711851	20.94	17.62	20.88	-11.12	42.81
1139711855	20.94	17.75	20.88	-11.12	42.88
1139711859	20.94	17.69	20.88	-11.12	42.94
1139711863	20.94	17.69	20.88	-11.12	42.88
1139711867	20.94	17.62	20.88	-11.12	42.88
1139711872	20.94	17.69	20.88	-11.12	42.88
1139711876	20.94	17.69	20.88	-11.12	42.88
1139711880	20.94	17.75	20.88	-11.12	42.88
1139711884	20.94	17.81	20.88	-11.12	42.88
1139711889	20.94	17.81	20.88	-11.12	42.88
1139711893	20.94	17.81	20.88	-11.12	42.81
1139711897	20.94	17.81	20.88	-11.12	42.81
1139711901	20.94	17.81	20.88	-11.12	42.75
1139711905	20.88	17.81	20.88	-11.12	42.81
1139711909	20.94	17.81	20.88	-11.12	42.75
1139711913	20.94	17.81	20.88	-11.12	42.81
1139711917	20.94	17.81	20.88	-11.12	42.81
1139711921	20.94	17.75	20.88	-11.12	42.81
1139711925	20.94	17.75	20.88	-11.12	42.81
1139711929	20.94	17.75	20.88	-11.12	42.75
1139711933	20.94	17.81	20.88	-11.12	42.75
1139711937	20.94	17.81	20.88	-11.12	42.81
1139711942	20.94	17.81	20.88	-11.12	42.81
1139711946	20.94	17.81	20.88	-11.12	42.81
1139711951	20.94	17.81	20.88	-11.12	42.88
1139711955	20.94	17.88	20.88	-11.12	42.88
1139711959	20.88	17.81	20.88	-11.12	42.88
1139711963	20.88	17.81	20.88	-11.12	42.88
1139711967	20.88	17.81	20.88	-11.12	42.81
1139711971	20.88	17.81	20.88	-11.12	42.81
1139711975	20.94	17.81	20.88	-11.12	42.75
1139711979	20.88	17.81	20.88	-11.12	42.69
1139711983	20.94	17.75	20.88	-11.12	42.69
1139711987	20.94	17.75	20.88	-11.12	42.69
1139711991	20.88	17.75	20.88	-11.12	42.69
1139711995	20.94	17.75	20.88	-11.12	42.69
1139711999	20.88	17.81	20.88	-11.12	42.69
1139712003	20.94	17.75	20.88	-11.12	42.69
1139712007	20.88	17.81	20.88	-11.12	42.75
1139712012	20.94	17.81	20.88	-11.12	42.75
1139712016	20.94	17.75	20.88	-11.12	42.75
1139712021	20.94	17.75	20.88	-11.12	42.69
1139712025	20.94	17.69	20.88	-11.12	42.62
1139712029	20.94	17.69	20.88	-11.12	42.62
1139712033	20.94	17.69	20.88	-11.12	42.62
1139712037	20.94	17.69	20.88	-11.12	42.62
1139712041	20.94	17.69	20.88	-11.12	42.62
1139712045	20.94	17.69	20.88	-11.12	42.69
1139712049	20.94	17.69	20.88	-11.12	42.69
1139712053	20.94	17.75	20.88	-11.12	42.69
1139712057	20.88	17.75	20.88	-11.12	42.69
1139712061	20.88	17.75	20.88	-11.12	42.75
1139712065	20.88	17.75	20.88	-11.12	42.75
1139712069	20.94	17.75	20.88	-11.12	42.81
1139712073	20.94	17.75	20.88	-11.12	42.81
1139712078	20.88	17.75	20.88	-11.06	42.81
1139712082	20.94	17.75	20.88	-11.12	42.81
1139712087	20.94	17.75	20.88	-11.12	42.81
1139712091	20.94	17.75	20.88	-11.06	42.81
1139712095	20.94	17.75	20.88	-11.12	42.81
1139712099	20.94	17.69	20.88	-11.12	42.81
1139712103	20.88	17.75	20.88	-11.06	42.75
1139712107	20.94	17.75	20.88	-11.12	42.81
1139712111	20.88	17.81	20.88	-11.06	42.81
1139712115	20.94	17.81	20.88	-11.12	42.75
1139712119	20.94	17.75	20.88	-11.12	42.75
1139712123	20.94	17.75	20.88	-11.06	42.69
1139712127	20.94	17.75	20.88	-11.12	42.69
1139712131	20.94	17.69	20.88	-11.12	42.69
1139712136	20.94	17.75	20.88	-11.12	42.62
1139712141	20.94	17.75	20.88	-11.06	42.62
1139712145	20.94	17.75	20.88	-11.12	42.62
1139712149	20.94	17.75	20.88	-11.12	42.69
1139712153	20.94	17.69	20.88	-11.12	42.69
1139712157	20.94	17.69	20.88	-11.12	42.62
1139712161	20.94	17.69	20.88	-11.12	42.62
1139712165	20.94	17.69	20.94	-11.12	42.62
1139712169	20.94	17.62	20.88	-11.12	42.62
1139712173	20.94	17.69	20.88	-11.12	42.62
1139712177	20.88	17.62	20.88	-11.12	42.69
1139712181	20.88	17.62	20.88	-11.12	42.75
1139712185	20.88	17.62	20.88	-11.12	42.75
1139712189	20.94	17.62	20.88	-11.12	42.69
1139712193	20.88	17.62	20.88	-11.12	42.69
1139712197	20.88	17.62	20.94	-11.12	42.69
1139712202	20.88	17.62	20.88	-11.12	42.75
1139712207	20.94	17.62	20.88	-11.12	42.75
1139712211	20.94	17.62	20.88	-11.12	42.81
1139712215	20.88	17.62	20.88	-11.12	42.88
1139712219	20.88	17.69	20.88	-11.12	42.88
1139712223	20.88	17.69	20.88	-11.12	42.88
1139712227	20.88	17.69	20.88	-11.12	42.88
1139712231	20.88	17.75	20.88	-11.12	42.88
1139712235	20.88	17.75	20.88	-11.12	42.88
1139712239	20.88	17.75	20.88	-11.12	42.88
1139712243	20.88	17.75	20.88	-11.12	42.88
1139712247	20.88	17.81	20.88	-11.12	42.88
1139712251	20.94	17.75	20.88	-11.12	42.88
1139712255	20.88	17.81	20.88	-11.12	42.88
1139712259	20.88	17.81	20.88	-11.12	42.88
1139712264	20.88	17.75	20.88	-11.12	42.88
1139712268	20.88	17.75	20.88	-11.19	42.88
1139712272	20.94	17.69	20.88	-11.19	42.88
1139712276	20.94	17.69	20.88	-11.19	42.88
1139712280	20.94	17.62	20.88	-11.19	42.88
1139712285	20.94	17.62	20.88	-11.19	42.81
1139712289	20.94	17.62	20.88	-11.19	42.88
1139712293	20.94	17.62	20.88	-11.19	42.88
1139712297	20.94	17.69	20.88	-11.19	42.88
1139712301	20.94	17.69	20.88	-11.19	42.88
1139712305	20.94	17.69	20.88	-11.19	42.81
1139712309	20.94	17.69	20.88	-11.19	42.81
1139712313	20.94	17.69	20.88	-11.12	42.81
1139712317	20.94	17.69	20.88	-11.19	42.75
1139712321	20.88	17.69	20.88	-11.19	42.81
1139712326	20.88	17.69	20.88	-11.19	42.81
1139712330	20.88	17.75	20.88	-11.19	42.81
1139712334	20.94	17.75	20.88	-11.19	42.81
1139712338	20.88	17.75	20.88	-11.19	42.81
1139712342	20.88	17.75	20.88	-11.19	42.81
1139712346	20.88	17.75	20.88	-11.19	42.88
1139712351	20.88	17.75	20.88	-11.19	42.88
1139712355	20.88	17.75	20.88	-11.19	42.94
1139712359	20.88	17.75	20.88	-11.19	42.94
1139712363	20.88	17.75	20.88	-11.19	43.00
1139712367	20.88	17.75	20.88	-11.19	43.00
1139712371	20.88	17.81	20.88	-11.19	42.88
1139712375	20.94	17.75	20.88	-11.19	42.88
1139712379	20.88	17.75	20.88	-11.19	42.88
1139712383	20.88	17.75	20.88	-11.19	42.94
1139712388	20.88	17.69	20.88	-11.19	42.94
1139712392	20.88	17.69	20.88	-11.19	42.88
1139712396	20.88	17.69	20.88	-11.19	42.88
1139712400	20.88	17.75	20.88	-11.25	42.88
1139712404	20.88	17.75	20.88	-11.25	42.81
1139712408	20.88	17.75	20.88	-11.19	42.81
1139712412	20.88	17.75	20.88	-11.25	42.81
1139712416	20.88	17.75	20.88	-11.25	42.81
1139712421	20.94	17.75	20.88	-11.25	42.94
1139712425	20.88	17.75	20.88	-11.25	43.00
1139712429	20.88	17.75	20.88	-11.25	43.00
1139712433	20.88	17.75	20.88	-11.25	43.00
1139712437	20.94	17.75	20.88	-11.25	43.00
1139712441	20.94	17.75	20.88	-11.25	43.00
1139712445	20.94	17.69	20.88	-11.25	42.94
1139712450	20.94	17.69	20.88	-11.25	42.94
1139712454	20.88	17.62	20.88	-11.31	42.88
1139712458	20.88	17.69	20.88	-11.31	42.88
1139712462	20.88	17.69	20.88	-11.25	42.88
1139712466	20.88	17.69	20.88	-11.31	42.94
1139712470	20.88	17.75	20.88	-11.31	42.94
1139712474	20.88	17.75	20.88	-11.31	42.94
1139712478	20.88	17.75	20.88	-11.31	42.94
1139712482	20.88	17.75	20.88	-11.31	42.94
1139712486	20.88	17.75	20.88	-11.31	42.94
1139712490	20.94	17.75	20.88	-11.31	42.94
1139712495	20.94	17.75	20.88	-11.31	42.94
1139712499	20.94	17.75	20.88	-11.31	43.00
1139712503	20.94	17.75	20.88	-11.31	43.00
1139712507	20.94	17.81	20.88	-11.31	43.00
1139712512	20.94	17.81	20.88	-11.31	43.06
1139712516	20.94	17.81	20.88	-11.38	43.00
1139712520	20.94	17.81	20.88	-11.38	42.94
1139712524	20.94	17.81	20.88	-11.31	42.88
1139712528	20.94	17.88	20.88	-11.31	42.88
1139712532	20.94	17.88	20.88	-11.31	42.88
1139712536	20.94	17.94	20.88	-11.38	42.94
1139712540	20.94	17.88	20.88	-11.31	42.94
1139712544	20.94	17.88	20.88	-11.31	43.00
1139712548	20.94	17.81	20.88	-11.31	43.00
1139712552	20.94	17.81	20.88	-11.38	43.06
1139712556	20.94	17.81	20.88	-11.38	43.06
1139712561	20.94	17.81	20.88	-11.38	43.06
1139712565	20.94	17.75	20.88	-11.38	43.06
1139712569	20.94	17.69	20.88	-11.38	43.06
1139712573	20.94	17.75	20.88	-11.38	43.06
1139712578	20.94	17.75	20.88	-11.38	43.06
1139712582	20.94	17.69	20.88	-11.38	43.00
1139712586	20.94	17.75	20.88	-11.38	43.00
1139712590	20.94	17.75	20.88	-11.38	43.00
1139712594	20.88	17.81	20.88	-11.38	42.94
1139712598	20.94	17.81	20.88	-11.38	42.94
1139712602	20.94	17.81	20.88	-11.38	42.94
1139712606	20.94	17.81	20.88	-11.38	42.94
1139712610	20.94	17.81	20.88	-11.38	42.94
1139712614	20.94	17.75	20.88	-11.38	42.88
1139712618	20.94	17.75	20.88	-11.38	42.88
1139712622	20.94	17.69	20.88	-11.38	42.88
1139712626	20.94	17.69	20.88	-11.38	42.88
1139712631	20.88	17.62	20.88	-11.38	42.94
1139712635	20.94	17.69	20.88	-11.38	43.06
1139712639	20.94	17.69	20.88	-11.38	43.06
1139712643	20.94	17.69	20.88	-11.38	43.06
1139712647	20.94	17.69	20.88	-11.38	43.00
1139712651	20.94	17.69	20.88	-11.38	43.00
1139712656	20.88	17.69	20.88	-11.38	43.06
1139712660	20.88	17.69	20.88	-11.38	43.06
1139712664	20.94	17.69	20.88	-11.38	43.00
1139712668	20.94	17.69	20.88	-11.38	43.00
1139712672	20.94	17.69	20.88	-11.38	43.06
1139712676	20.94	17.69	20.88	-11.38	43.06
1139712680	20.94	17.69	20.88	-11.38	43.00
1139712684	20.94	17.69	20.88	-11.44	43.00
1139712688	20.94	17.69	20.88	-11.44	43.06
1139712692	21.00	17.75	20.88	-11.44	43.06
1139712696	21.00	17.75	20.88	-11.44	43.06
1139712702	20.94	17.75	20.88	-11.44	43.06
1139712706	20.94	17.81	20.88	-11.44	43.00
1139712710	20.94	17.81	20.88	-11.44	43.00
1139712714	20.94	17.81	20.88	-11.38	42.94
1139712718	20.94	17.81	20.88	-11.44	42.94
1139712722	20.94	17.75	20.88	-11.38	42.94
1139712726	20.94	17.75	20.88	-11.44	42.94
1139712730	20.94	17.69	20.88	-11.44	42.94
1139712734	20.94	17.69	20.88	-11.44	42.94
1139712738	20.94	17.69	20.88	-11.44	42.94
1139712742	20.94	17.69	20.88	-11.44	42.88
1139712746	20.94	17.75	20.88	-11.44	42.94
1139712750	20.94	17.69	20.88	-11.44	43.00
1139712754	20.94	17.69	20.88	-11.44	43.00
1139712758	20.94	17.75	20.88	-11.44	43.00
1139712763	20.94	17.81	20.88	-11.44	43.00
1139712767	20.94	17.81	20.88	-11.44	43.06
1139712771	20.94	17.81	20.88	-11.44	43.06
1139712775	20.94	17.81	20.88	-11.44	43.06
1139712779	20.94	17.75	20.88	-11.44	43.06
1139712783	20.94	17.75	20.88	-11.44	43.06
1139712787	20.94	17.75	20.88	-11.44	43.06
1139712791	20.88	17.75	20.88	-11.44	43.06
1139712795	20.88	17.75	20.88	-11.44	43.06
1139712799	20.94	17.75	20.88	-11.44	43.06
1139712803	20.94	17.75	20.88	-11.44	43.00
1139712807	20.94	17.75	20.88	-11.44	42.94
1139712811	20.94	17.75	20.88	-11.44	43.00
1139712815	20.94	17.75	20.88	-11.44	43.00
1139712819	20.94	17.75	20.88	-11.44	43.00
1139712824	20.94	17.69	20.88	-11.44	43.06
1139712828	20.94	17.69	20.88	-11.38	43.06
1139712833	20.94	17.62	20.88	-11.38	43.06
1139712837	20.94	17.62	20.88	-11.38	43.06
1139712841	20.94	17.62	20.88	-11.38	43.06
1139712845	20.94	17.62	20.88	-11.38	43.06
1139712849	20.94	17.62	20.88	-11.38	43.06
1139712853	20.94	17.62	20.88	-11.38	43.12
1139712857	20.94	17.62	20.88	-11.38	43.12
1139712861	20.94	17.69	20.88	-11.38	43.12
1139712865	20.94	17.69	20.88	-11.38	43.12
1139712869	20.94	17.69	20.88	-11.38	43.12
1139712873	20.94	17.69	20.88	-11.38	43.06
1139712877	20.94	17.75	20.88	-11.38	43.06
1139712881	20.88	17.75	20.88	-11.38	43.06
1139712886	20.88	17.75	20.88	-11.38	43.00
1139712890	20.88	17.75	20.88	-11.38	43.00
1139712894	20.94	17.75	20.88	-11.38	43.00
1139712899	20.94	17.69	20.88	-11.38	43.00
1139712903	20.94	17.75	20.88	-11.38	43.06
1139712907	20.88	17.75	20.88	-11.38	43.06
1139712911	20.94	17.69	20.88	-11.31	43.06
1139712915	20.94	17.75	20.88	-11.31	43.06
1139712919	20.94	17.75	20.88	-11.31	43.12
1139712923	20.94	17.62	20.88	-11.25	43.12
1139712927	20.94	17.62	20.88	-11.25	43.12
1139712931	20.94	17.56	20.88	-11.25	43.06
